"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-01-14","1972","01","14","","-8.9","","-27.8","","-18.4","","36.4","","0.0","","0.0","","5.1","","5.1","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-01-15","1972","01","15","","-17.8","","-23.3","","-20.6","","38.6","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-01-16","1972","01","16","","-11.7","","-40.0","","-25.9","","43.9","","0.0","","0.0","","2.5","","2.5","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-01-17","1972","01","17","","-3.3","","-20.6","","-12.0","","30.0","","0.0","","0.0","","7.6","","7.6","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-01-18","1972","01","18","","3.3","","-9.4","","-3.1","","21.1","","0.0","","7.6","E","1.5","","9.1","E","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-01-19","1972","01","19","","-6.1","","-9.4","","-7.8","","25.8","","0.0","","0.0","","0.0","T","0.0","T","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-01-20","1972","01","20","","-5.6","","-17.8","","-11.7","","29.7","","0.0","","0.0","","10.2","","10.2","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-01-21","1972","01","21","","-6.7","","-26.1","","-16.4","","34.4","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-01-22","1972","01","22","","1.7","","-16.7","","-7.5","","25.5","","0.0","","12.7","E","0.0","","12.7","E","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-01-23","1972","01","23","","-2.2","","-6.7","","-4.5","","22.5","","0.0","","0.0","","2.0","","2.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-01-24","1972","01","24","","-3.9","","-18.3","","-11.1","","29.1","","0.0","","0.0","","0.0","T","0.0","T","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-01-25","1972","01","25","","-6.7","","-17.2","","-12.0","","30.0","","0.0","","0.0","","5.1","","5.1","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-01-26","1972","01","26","","-14.4","","-24.4","","-19.4","","37.4","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-01-27","1972","01","27","","-9.4","","-21.1","","-15.3","","33.3","","0.0","","0.0","","9.7","","9.7","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-01-28","1972","01","28","","-7.2","","-12.8","","-10.0","","28.0","","0.0","","0.0","","4.1","","4.1","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-01-29","1972","01","29","","-10.6","","-21.7","","-16.2","","34.2","","0.0","","0.0","","7.6","","7.6","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-01-30","1972","01","30","","-11.7","","-15.0","","-13.4","","31.4","","0.0","","0.0","","1.5","","1.5","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-01-31","1972","01","31","","-10.0","","-26.7","","-18.4","","36.4","","0.0","","0.0","","4.6","","4.6","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-02-01","1972","02","01","","-7.8","","-26.1","","-17.0","","35.0","","0.0","","0.0","","3.0","","3.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-02-02","1972","02","02","","-5.0","","-16.7","","-10.9","","28.9","","0.0","","0.0","","5.1","","5.1","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-02-03","1972","02","03","","-2.2","","-11.1","","-6.7","","24.7","","0.0","","0.0","","19.8","","19.8","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-02-04","1972","02","04","","-12.2","","-15.0","","-13.6","","31.6","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-02-05","1972","02","05","","-14.4","","-22.2","","-18.3","","36.3","","0.0","","0.0","","1.0","","1.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-02-06","1972","02","06","","-12.2","","-17.8","","-15.0","","33.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-02-07","1972","02","07","","-17.8","","-33.3","","-25.6","","43.6","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-02-08","1972","02","08","","-14.4","","-34.4","","-24.4","","42.4","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-02-09","1972","02","09","","-12.2","","-27.2","","-19.7","","37.7","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-02-10","1972","02","10","","-7.2","","-29.4","","-18.3","","36.3","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-02-11","1972","02","11","","-7.2","","-27.8","","-17.5","","35.5","","0.0","","0.0","","1.0","","1.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-02-12","1972","02","12","","-0.6","","-15.0","","-7.8","","25.8","","0.0","","0.0","","0.0","T","0.0","T","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-02-13","1972","02","13","","3.9","","-8.9","","-2.5","","20.5","","0.0","","0.0","T","2.0","","2.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-02-14","1972","02","14","","-1.7","","-3.3","","-2.5","","20.5","","0.0","","0.0","","2.5","","2.5","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-02-15","1972","02","15","","0.0","","-3.9","","-2.0","","20.0","","0.0","","0.0","","8.6","","8.6","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-02-16","1972","02","16","","-1.1","","-22.2","","-11.7","","29.7","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-02-17","1972","02","17","","-10.6","","-27.8","","-19.2","","37.2","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-02-18","1972","02","18","","-1.7","","-16.1","","-8.9","","26.9","","0.0","","0.0","","5.1","","5.1","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-02-19","1972","02","19","","-1.7","","-6.7","","-4.2","","22.2","","0.0","","0.0","","4.6","","4.6","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-02-20","1972","02","20","","-18.3","","-28.9","","-23.6","","41.6","","0.0","","0.0","","7.1","","7.1","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-02-21","1972","02","21","","-6.1","","-26.7","","-16.4","","34.4","","0.0","","0.0","","7.1","","7.1","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-02-22","1972","02","22","","-18.3","","-25.0","","-21.7","","39.7","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-02-23","1972","02","23","","-14.4","","-32.8","","-23.6","","41.6","","0.0","","0.0","","18.3","","18.3","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-02-24","1972","02","24","","-5.6","","-21.7","","-13.7","","31.7","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-02-25","1972","02","25","","-6.7","","-28.9","","-17.8","","35.8","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-02-26","1972","02","26","","-4.4","","-16.1","","-10.3","","28.3","","0.0","","0.0","","2.5","","2.5","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-02-27","1972","02","27","","-1.7","","-15.0","","-8.4","","26.4","","0.0","","0.0","","5.1","","5.1","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-02-28","1972","02","28","","-2.8","","-6.1","","-4.5","","22.5","","0.0","","0.0","","4.1","","4.1","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-02-29","1972","02","29","","-1.7","","-11.7","","-6.7","","24.7","","0.0","","0.0","","5.1","","5.1","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-03-01","1972","03","01","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-03-02","1972","03","02","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-03-03","1972","03","03","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-03-04","1972","03","04","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-03-05","1972","03","05","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-03-06","1972","03","06","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-03-07","1972","03","07","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-03-08","1972","03","08","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-03-09","1972","03","09","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-03-10","1972","03","10","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-03-11","1972","03","11","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-03-12","1972","03","12","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-03-13","1972","03","13","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-03-14","1972","03","14","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-03-15","1972","03","15","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-03-16","1972","03","16","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-03-17","1972","03","17","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-03-18","1972","03","18","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-03-19","1972","03","19","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-03-20","1972","03","20","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-03-21","1972","03","21","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-03-22","1972","03","22","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-03-23","1972","03","23","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-03-24","1972","03","24","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-03-25","1972","03","25","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-03-26","1972","03","26","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-03-27","1972","03","27","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-03-28","1972","03","28","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-03-29","1972","03","29","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-03-30","1972","03","30","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-03-31","1972","03","31","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-04-01","1972","04","01","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-04-02","1972","04","02","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-04-03","1972","04","03","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-04-04","1972","04","04","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-04-05","1972","04","05","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-04-06","1972","04","06","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-04-07","1972","04","07","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-04-08","1972","04","08","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-04-09","1972","04","09","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-04-10","1972","04","10","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-04-11","1972","04","11","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-04-12","1972","04","12","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-04-13","1972","04","13","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-04-14","1972","04","14","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-04-15","1972","04","15","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-04-16","1972","04","16","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-04-17","1972","04","17","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-04-18","1972","04","18","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-04-19","1972","04","19","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-04-20","1972","04","20","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-04-21","1972","04","21","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-04-22","1972","04","22","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-04-23","1972","04","23","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-04-24","1972","04","24","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-04-25","1972","04","25","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-04-26","1972","04","26","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-04-27","1972","04","27","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-04-28","1972","04","28","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-04-29","1972","04","29","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-04-30","1972","04","30","","","","","","","","","","","","","","","","","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-05-01","1972","05","01","","12.2","","2.8","","7.5","","10.5","","0.0","","4.8","","0.0","","4.8","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-05-02","1972","05","02","","7.2","","3.3","","5.3","","12.7","","0.0","","0.8","","0.0","","0.8","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-05-03","1972","05","03","","7.8","","1.7","","4.8","","13.2","","0.0","","5.3","","0.0","","5.3","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-05-04","1972","05","04","","5.0","","1.7","","3.4","","14.6","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-05-05","1972","05","05","","13.3","","-1.1","","6.1","","11.9","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-05-06","1972","05","06","","10.0","","-2.2","","3.9","","14.1","","0.0","","19.6","","0.0","","19.6","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-05-07","1972","05","07","","10.0","","-2.2","","3.9","","14.1","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-05-08","1972","05","08","","12.8","","-4.4","","4.2","","13.8","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-05-09","1972","05","09","","12.2","","-3.3","","4.5","","13.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-05-10","1972","05","10","","12.8","","-2.8","","5.0","","13.0","","0.0","","0.5","","0.0","","0.5","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-05-11","1972","05","11","","15.0","","1.1","","8.1","","9.9","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-05-12","1972","05","12","","20.0","","-1.7","","9.2","","8.8","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-05-13","1972","05","13","","23.3","","0.0","","11.7","","6.3","","0.0","","1.3","","0.0","","1.3","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-05-14","1972","05","14","","20.6","","9.4","","15.0","","3.0","","0.0","","82.0","","0.0","","82.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-05-15","1972","05","15","","15.0","","6.7","","10.9","","7.1","","0.0","","12.7","","0.0","","12.7","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-05-16","1972","05","16","","18.3","","10.0","","14.2","","3.8","","0.0","","4.8","","0.0","","4.8","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-05-17","1972","05","17","","24.4","","7.8","","16.1","","1.9","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-05-18","1972","05","18","","24.4","","7.2","","15.8","","2.2","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-05-19","1972","05","19","","26.7","","6.7","","16.7","","1.3","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-05-20","1972","05","20","","27.2","","7.2","","17.2","","0.8","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-05-21","1972","05","21","","27.8","","8.3","","18.1","","0.0","","0.1","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-05-22","1972","05","22","","26.7","","5.0","","15.9","","2.1","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-05-23","1972","05","23","","28.9","","4.4","","16.7","","1.3","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-05-24","1972","05","24","","27.2","","8.3","","17.8","","0.2","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-05-25","1972","05","25","","22.2","","6.7","","14.5","","3.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-05-26","1972","05","26","","25.6","","0.6","","13.1","","4.9","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-05-27","1972","05","27","","25.6","","5.0","","15.3","","2.7","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-05-28","1972","05","28","","25.6","","4.4","","15.0","","3.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-05-29","1972","05","29","","27.2","","5.0","","16.1","","1.9","","0.0","","6.6","","0.0","","6.6","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-05-30","1972","05","30","","18.9","","12.8","","15.9","","2.1","","0.0","","8.9","","0.0","","8.9","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-05-31","1972","05","31","","12.2","","3.9","","8.1","","9.9","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-06-01","1972","06","01","","13.9","","7.2","","10.6","","7.4","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-06-02","1972","06","02","","22.8","","5.0","","13.9","","4.1","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-06-03","1972","06","03","","26.1","","3.9","","15.0","","3.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-06-04","1972","06","04","","21.1","","6.7","","13.9","","4.1","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-06-05","1972","06","05","","22.8","","3.3","","13.1","","4.9","","0.0","","0.3","","0.0","","0.3","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-06-06","1972","06","06","","17.2","","8.9","","13.1","","4.9","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-06-07","1972","06","07","","21.1","","3.3","","12.2","","5.8","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-06-08","1972","06","08","","13.9","","8.9","","11.4","","6.6","","0.0","","23.1","","0.0","","23.1","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-06-09","1972","06","09","","12.2","","2.8","","7.5","","10.5","","0.0","","1.5","","0.0","","1.5","","","","","","",""
