"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-03-28","1983","03","28","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-03-29","1983","03","29","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-03-30","1983","03","30","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-03-31","1983","03","31","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-04-01","1983","04","01","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-04-02","1983","04","02","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-04-03","1983","04","03","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-04-04","1983","04","04","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-04-05","1983","04","05","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-04-06","1983","04","06","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-04-07","1983","04","07","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-04-08","1983","04","08","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-04-09","1983","04","09","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-04-10","1983","04","10","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-04-11","1983","04","11","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-04-12","1983","04","12","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-04-13","1983","04","13","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-04-14","1983","04","14","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-04-15","1983","04","15","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-04-16","1983","04","16","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-04-17","1983","04","17","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-04-18","1983","04","18","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-04-19","1983","04","19","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-04-20","1983","04","20","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-04-21","1983","04","21","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-04-22","1983","04","22","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-04-23","1983","04","23","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-04-24","1983","04","24","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-04-25","1983","04","25","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-04-26","1983","04","26","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-04-27","1983","04","27","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-04-28","1983","04","28","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-04-29","1983","04","29","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-04-30","1983","04","30","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-05-01","1983","05","01","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-05-02","1983","05","02","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-05-03","1983","05","03","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-05-04","1983","05","04","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-05-05","1983","05","05","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-05-06","1983","05","06","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-05-07","1983","05","07","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-05-08","1983","05","08","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-05-09","1983","05","09","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-05-10","1983","05","10","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-05-11","1983","05","11","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-05-12","1983","05","12","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-05-13","1983","05","13","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-05-14","1983","05","14","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-05-15","1983","05","15","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-05-16","1983","05","16","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-05-17","1983","05","17","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-05-18","1983","05","18","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-05-19","1983","05","19","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-05-20","1983","05","20","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-05-21","1983","05","21","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-05-22","1983","05","22","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-05-23","1983","05","23","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-05-24","1983","05","24","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-05-25","1983","05","25","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-05-26","1983","05","26","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-05-27","1983","05","27","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-05-28","1983","05","28","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-05-29","1983","05","29","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-05-30","1983","05","30","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-05-31","1983","05","31","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-06-01","1983","06","01","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-06-02","1983","06","02","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-06-03","1983","06","03","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-06-04","1983","06","04","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-06-05","1983","06","05","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-06-06","1983","06","06","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-06-07","1983","06","07","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-06-08","1983","06","08","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-06-09","1983","06","09","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-06-10","1983","06","10","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-06-11","1983","06","11","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-06-12","1983","06","12","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-06-13","1983","06","13","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-06-14","1983","06","14","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-06-15","1983","06","15","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-06-16","1983","06","16","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-06-17","1983","06","17","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-06-18","1983","06","18","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-06-19","1983","06","19","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-06-20","1983","06","20","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-06-21","1983","06","21","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-06-22","1983","06","22","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-06-23","1983","06","23","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-06-24","1983","06","24","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-06-25","1983","06","25","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-06-26","1983","06","26","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-06-27","1983","06","27","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-06-28","1983","06","28","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-06-29","1983","06","29","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-06-30","1983","06","30","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-07-01","1983","07","01","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-07-02","1983","07","02","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-07-03","1983","07","03","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-07-04","1983","07","04","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-07-05","1983","07","05","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-07-06","1983","07","06","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-07-07","1983","07","07","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-07-08","1983","07","08","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-07-09","1983","07","09","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-07-10","1983","07","10","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-07-11","1983","07","11","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-07-12","1983","07","12","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-07-13","1983","07","13","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-07-14","1983","07","14","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-07-15","1983","07","15","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-07-16","1983","07","16","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-07-17","1983","07","17","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-07-18","1983","07","18","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-07-19","1983","07","19","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-07-20","1983","07","20","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-07-21","1983","07","21","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-07-22","1983","07","22","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-07-23","1983","07","23","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-07-24","1983","07","24","","","","","","","","","","","","","","","","","","","","","","",""
"-89.35","48.93","ABITIBI CAMP 11","6040010","1983-07-25","1983","07","25","","","","","","","","","","","","","","","","","","","","","","",""
